start,stop
1620648905955497,1620648905956513
1620648905956513,1620648905957559
1620648905956507,1620648905957576
1620648905957560,1620648905958642
1620648905957577,1620648905958755
1620648905958646,1620648905959798
1620648905958760,1620648905959990
1620648905959798,1620648905960821
1620648905961275,1620648905962312
1620648905962050,1620648905963083
1620648905962313,1620648905963343
1620648905963084,1620648905964125
1620648905963344,1620648905964464
1620648905964127,1620648905965281
1620648905964466,1620648905965531
1620648905965283,1620648905966326
1620648905965532,1620648905966591
1620648905966327,1620648905967379
1620648905966592,1620648905967638
1620648905967380,1620648905968390
1620648905967639,1620648905968680
1620648905968391,1620648905969406
1620648905968681,1620648905969723
1620648905969408,1620648905970434
1620648905969724,1620648905970822
1620648905970435,1620648905971712
1620648905970824,1620648905972034
1620648905971714,1620648905972819
1620648905972036,1620648905973143
1620648905972820,1620648905973926
1620648905973144,1620648905974270
1620648905973927,1620648905975053
1620648905974271,1620648905975378
1620648905975054,1620648905976160
1620648905975379,1620648905976485
1620648905976161,1620648905977263
1620648905976485,1620648905977590
1620648905977265,1620648905978370
1620648905977590,1620648905978719
1620648905978370,1620648905979495
1620648905978720,1620648905979824
1620648905979496,1620648905980601
1620648905979825,1620648905980944
1620648905980602,1620648905981743
1620648905980945,1620648905982062
1620648905981745,1620648905983015
1620648905982063,1620648905983654
1620648905983016,1620648905984612
1620648905983656,1620648905984929
1620648905984613,1620648905985691
1620648905984930,1620648905986028
1620648905985692,1620648905986804
1620648905986029,1620648905987340
1620648905986805,1620648905988354
1620648905987342,1620648905988836
1620648905988355,1620648905989533
1620648905988837,1620648905989870
1620648905989534,1620648905990575
1620648905989871,1620648905990911
1620648905990575,1620648905991825
1620648905990912,1620648905992189
1620648905991826,1620648905993066
1620648905992190,1620648905993393
1620648905993067,1620648905994381
1620648905993394,1620648905994532
1620648905994383,1620648905995501
1620648905994533,1620648905995891
1620648905995502,1620648905996852
1620648905995896,1620648905997205
1620648905996853,1620648905998216
1620648905997207,1620648905998423
1620648905998427,1620648905999975
1620648905998218,1620648905999977
1620648905999977,1620648906001238
1620648905999982,1620648906001361
1620648906001366,1620648906002437
1620648906001239,1620648906002720
1620648906002437,1620648906003509
1620648906002721,1620648906003929
1620648906003509,1620648906004879
1620648906003930,1620648906005436
1620648906004881,1620648906005911
1620648906005438,1620648906006451
1620648906005912,1620648906007121
1620648906006452,1620648906007680
1620648906007122,1620648906008595
1620648906007681,1620648906008734
1620648906008595,1620648906009607
1620648906008735,1620648906009959
1620648906009959,1620648906011013
1620648906009608,1620648906011075
1620648906011014,1620648906012069
1620648906011076,1620648906012320
1620648906012071,1620648906013233
1620648906012320,1620648906013482
1620648906013234,1620648906014268
1620648906013483,1620648906014537
1620648906014269,1620648906015386
1620648906014539,1620648906015657
1620648906015390,1620648906016456
1620648906015658,1620648906016712
1620648906016457,1620648906017526
1620648906016712,1620648906017818
1620648906017528,1620648906018710
1620648906017819,1620648906018975
1620648906018712,1620648906019780
1620648906018976,1620648906019990
1620648906019780,1620648906020820
1620648906021257,1620648906022474
1620648906022260,1620648906023388
1620648906022476,1620648906023644
1620648906023389,1620648906024559
1620648906023645,1620648906024777
1620648906024560,1620648906025639
1620648906024778,1620648906025835
1620648906025640,1620648906026659
1620648906025836,1620648906026852
1620648906026660,1620648906027675
1620648906026853,1620648906027869
1620648906027676,1620648906028693
1620648906027870,1620648906028884
1620648906028694,1620648906029710
1620648906028885,1620648906029901
1620648906029711,1620648906030736
1620648906029901,1620648906030949
1620648906030737,1620648906031806
1620648906030950,1620648906032017
1620648906031807,1620648906032855
1620648906032018,1620648906033053
1620648906032856,1620648906033877
1620648906033055,1620648906034093
1620648906033877,1620648906034914
1620648906034094,1620648906035112
1620648906034915,1620648906035931
1620648906035112,1620648906036128
1620648906035931,1620648906036943
1620648906036129,1620648906037141
1620648906036944,1620648906038011
1620648906037142,1620648906038251
1620648906038012,1620648906039143
1620648906038252,1620648906039362
1620648906039144,1620648906040247
1620648906039362,1620648906040467
1620648906040248,1620648906041355
1620648906040467,1620648906041577
1620648906041356,1620648906042616
1620648906041578,1620648906043154
1620648906042617,1620648906044195
1620648906043155,1620648906044419
1620648906044196,1620648906045303
1620648906044419,1620648906045527
1620648906045304,1620648906046413
1620648906045528,1620648906046808
1620648906046414,1620648906048065
1620648906046809,1620648906048472
1620648906048066,1620648906049383
1620648906048473,1620648906049578
1620648906049384,1620648906050691
1620648906049579,1620648906050700
1620648906050695,1620648906051850
1620648906050703,1620648906052068
1620648906051857,1620648906053157
1620648906052070,1620648906053327
1620648906053160,1620648906054411
1620648906053329,1620648906054432
1620648906054412,1620648906055516
1620648906054433,1620648906055769
1620648906055517,1620648906056877
1620648906055770,1620648906057147
1620648906056879,1620648906058065
1620648906057151,1620648906058171
1620648906058066,1620648906059078
1620648906058172,1620648906059381
1620648906059078,1620648906060313
1620648906059382,1620648906060631
1620648906060632,1620648906061666
1620648906060313,1620648906061770
1620648906061666,1620648906062743
1620648906061777,1620648906063081
1620648906062744,1620648906064127
1620648906063082,1620648906064712
1620648906064132,1620648906065335
1620648906064714,1620648906065896
1620648906065338,1620648906066715
1620648906065897,1620648906067261
1620648906066716,1620648906068044
1620648906067261,1620648906068796
1620648906068047,1620648906069172
1620648906068797,1620648906069866
1620648906069173,1620648906070746
1620648906069867,1620648906070961
1620648906070747,1620648906071870
1620648906070963,1620648906072230
1620648906071872,1620648906073097
1620648906072230,1620648906073302
1620648906073098,1620648906074172
1620648906073302,1620648906074534
1620648906074173,1620648906075257
1620648906074535,1620648906075607
1620648906075259,1620648906076358
1620648906075607,1620648906076649
1620648906076360,1620648906077399
1620648906076649,1620648906077693
1620648906077400,1620648906078477
1620648906077693,1620648906078767
1620648906078478,1620648906079515
1620648906078769,1620648906079837
1620648906079516,1620648906080553
1620648906080878,1620648906081948
1620648906081757,1620648906082914
1620648906081949,1620648906083100
1620648906082915,1620648906084026
1620648906083101,1620648906084147
1620648906084026,1620648906085067
1620648906084147,1620648906085195
1620648906085068,1620648906086280
1620648906085196,1620648906086488
1620648906086282,1620648906087514
1620648906086489,1620648906087678
1620648906087516,1620648906088690
1620648906087679,1620648906088788
1620648906088692,1620648906089792
1620648906088789,1620648906089892
1620648906089794,1620648906090976
1620648906089893,1620648906091076
1620648906090980,1620648906092185
1620648906091078,1620648906092281
1620648906092186,1620648906093294
1620648906092281,1620648906093389
1620648906093294,1620648906094408
1620648906093390,1620648906094520
1620648906094409,1620648906095553
1620648906094520,1620648906095639
1620648906095554,1620648906096665
1620648906095640,1620648906096747
1620648906096666,1620648906097771
1620648906096748,1620648906097855
1620648906097772,1620648906098878
1620648906097856,1620648906098988
1620648906098879,1620648906100015
1620648906098989,1620648906100101
1620648906100102,1620648906101325
1620648906100016,1620648906101325
1620648906101332,1620648906102432
1620648906101332,1620648906102466
1620648906102433,1620648906103690
1620648906102468,1620648906104075
1620648906103691,1620648906105336
1620648906104077,1620648906105359
1620648906105360,1620648906106399
1620648906105339,1620648906106410
1620648906106400,1620648906107412
1620648906106411,1620648906107604
1620648906107412,1620648906108870
1620648906107606,1620648906109093
1620648906108870,1620648906110038
1620648906109093,1620648906110148
1620648906110038,1620648906111097
1620648906110149,1620648906111208
1620648906111099,1620648906112357
1620648906111209,1620648906112499
1620648906112358,1620648906113718
1620648906112500,1620648906113837
1620648906113838,1620648906115077
1620648906113719,1620648906115077
1620648906115080,1620648906116246
1620648906115080,1620648906116475
1620648906116247,1620648906117507
1620648906116476,1620648906117761
1620648906117508,1620648906118727
1620648906117763,1620648906118821
1620648906118728,1620648906119738
1620648906118822,1620648906120030
1620648906119739,1620648906121005
1620648906120031,1620648906121277
1620648906121007,1620648906122227
1620648906121278,1620648906122730
1620648906122232,1620648906123267
1620648906122731,1620648906123744
1620648906123267,1620648906124491
1620648906123745,1620648906125198
1620648906124492,1620648906125533
1620648906125199,1620648906126242
1620648906125534,1620648906126764
1620648906126243,1620648906127465
1620648906126766,1620648906128219
1620648906127466,1620648906128576
1620648906128220,1620648906129267
1620648906128578,1620648906129827
1620648906129268,1620648906130733
1620648906129828,1620648906130976
1620648906130734,1620648906131844
1620648906130978,1620648906132331
1620648906131845,1620648906133011
1620648906132331,1620648906133433
1620648906133012,1620648906134150
1620648906133435,1620648906134862
1620648906134152,1620648906135281
1620648906134863,1620648906136010
1620648906135282,1620648906136298
1620648906136010,1620648906137059
1620648906136298,1620648906137317
1620648906137060,1620648906138133
1620648906137318,1620648906138372
1620648906138134,1620648906139382
1620648906138372,1620648906139496
1620648906139384,1620648906140617
1620648906139498,1620648906140624
1620648906141064,1620648906142103
1620648906141889,1620648906142922
1620648906142105,1620648906143139
1620648906142923,1620648906144069
1620648906143140,1620648906144246
1620648906144070,1620648906145115
1620648906144247,1620648906145287
1620648906145115,1620648906146182
1620648906145289,1620648906146370
1620648906146182,1620648906147236
1620648906146371,1620648906147431
1620648906147237,1620648906148248
1620648906147432,1620648906148470
1620648906148248,1620648906149272
1620648906148471,1620648906149523
1620648906149273,1620648906150290
1620648906149523,1620648906150566
1620648906150291,1620648906151311
1620648906150567,1620648906151606
1620648906151312,1620648906152320
1620648906151607,1620648906152650
1620648906152321,1620648906153342
1620648906152651,1620648906153715
1620648906153342,1620648906154404
1620648906153716,1620648906154841
1620648906154405,1620648906155516
1620648906154842,1620648906155978
1620648906155516,1620648906156618
1620648906155979,1620648906157110
1620648906156619,1620648906157744
1620648906157111,1620648906158274
1620648906157745,1620648906158876
1620648906158275,1620648906159407
1620648906158877,1620648906159983
1620648906159408,1620648906160542
1620648906159984,1620648906161097
1620648906160543,1620648906161677
1620648906161098,1620648906162363
1620648906161678,1620648906163284
1620648906162364,1620648906163944
1620648906163285,1620648906164579
1620648906163945,1620648906165051
1620648906164580,1620648906165759
1620648906165052,1620648906166189
1620648906165761,1620648906167357
1620648906166191,1620648906167869
1620648906167361,1620648906169151
1620648906167871,1620648906169199
1620648906169152,1620648906170294
1620648906169202,1620648906170371
1620648906170296,1620648906171401
1620648906170372,1620648906171685
1620648906171402,1620648906172758
1620648906171686,1620648906173024
1620648906172760,1620648906173982
1620648906173026,1620648906174226
1620648906173983,1620648906175145
1620648906174227,1620648906175240
1620648906175146,1620648906176159
1620648906175240,1620648906176466
1620648906176160,1620648906177362
1620648906176466,1620648906177632
1620648906177363,1620648906178378
1620648906177633,1620648906178646
1620648906178378,1620648906179675
1620648906178647,1620648906179969
1620648906179677,1620648906181082
1620648906179969,1620648906181634
1620648906181085,1620648906182620
1620648906181642,1620648906182963
1620648906182627,1620648906184019
1620648906182965,1620648906184217
1620648906184218,1620648906185284
1620648906184020,1620648906185560
1620648906185285,1620648906186320
1620648906185561,1620648906186797
1620648906186321,1620648906187564
1620648906186798,1620648906188307
1620648906187565,1620648906188613
1620648906188308,1620648906189352
1620648906188614,1620648906189840
1620648906189353,1620648906190843
1620648906189841,1620648906190879
1620648906190844,1620648906191884
1620648906190880,1620648906192086
1620648906191885,1620648906193088
1620648906192087,1620648906193098
1620648906193089,1620648906194169
1620648906193099,1620648906194304
1620648906194170,1620648906195262
1620648906194305,1620648906195378
1620648906195265,1620648906196310
1620648906195380,1620648906196431
1620648906196311,1620648906197356
1620648906196432,1620648906197481
1620648906197482,1620648906198626
1620648906197357,1620648906198652
1620648906198627,1620648906199768
1620648906198656,1620648906199966
1620648906199769,1620648906201046
1620648906201470,1620648906202505
1620648906202364,1620648906203405
1620648906202506,1620648906203538
1620648906203406,1620648906204491
1620648906203539,1620648906204632
1620648906204492,1620648906205658
1620648906204633,1620648906205755
1620648906205756,1620648906206951
1620648906205659,1620648906206977
1620648906206953,1620648906208100
1620648906206978,1620648906208208
1620648906208102,1620648906209204
1620648906208209,1620648906209333
1620648906209205,1620648906210382
1620648906209334,1620648906210599
1620648906210384,1620648906211586
1620648906210601,1620648906211889
1620648906211587,1620648906212684
1620648906211890,1620648906213012
1620648906212685,1620648906213793
1620648906213013,1620648906214146
1620648906213794,1620648906214901
1620648906214146,1620648906215307
1620648906214902,1620648906216056
1620648906215308,1620648906216463
1620648906216057,1620648906217172
1620648906216464,1620648906217671
1620648906217174,1620648906218292
1620648906217675,1620648906218879
1620648906218295,1620648906219398
1620648906218881,1620648906220026
1620648906219401,1620648906220492
1620648906220029,1620648906221169
1620648906220494,1620648906221707
1620648906221171,1620648906222359
1620648906221709,1620648906222813
1620648906222360,1620648906223502
1620648906222814,1620648906224131
1620648906223502,1620648906224697
1620648906224134,1620648906225608
1620648906224697,1620648906226143
1620648906225609,1620648906226846
1620648906226144,1620648906227224
1620648906226847,1620648906227887
1620648906227225,1620648906228269
1620648906227888,1620648906229426
1620648906228269,1620648906229832
1620648906229427,1620648906230743
1620648906229833,1620648906231124
1620648906230748,1620648906232007
1620648906231126,1620648906232371
1620648906232012,1620648906233329
1620648906232373,1620648906233701
1620648906233331,1620648906234598
1620648906233701,1620648906234944
1620648906234599,1620648906235790
1620648906234945,1620648906235976
1620648906235791,1620648906236804
1620648906235977,1620648906237201
1620648906236805,1620648906238085
1620648906237202,1620648906238456
1620648906238086,1620648906239255
1620648906238457,1620648906239470
1620648906239256,1620648906240269
1620648906239470,1620648906240698
1620648906240270,1620648906241524
1620648906240699,1620648906241961
1620648906241525,1620648906243017
1620648906241967,1620648906243040
1620648906243018,1620648906244089
1620648906243040,1620648906244324
1620648906244090,1620648906245400
1620648906244325,1620648906245895
1620648906245401,1620648906246504
1620648906245896,1620648906246967
1620648906246505,1620648906247786
1620648906246968,1620648906248267
1620648906247787,1620648906249345
1620648906248268,1620648906249410
1620648906249347,1620648906250485
1620648906249411,1620648906250769
1620648906250769,1620648906251902
1620648906250486,1620648906252041
1620648906251903,1620648906253077
1620648906252042,1620648906253417
1620648906253079,1620648906254369
1620648906253419,1620648906254494
1620648906254370,1620648906255446
1620648906254495,1620648906255737
1620648906255447,1620648906256532
1620648906255738,1620648906256846
1620648906256533,1620648906257712
1620648906256847,1620648906258057
1620648906257713,1620648906258853
1620648906258059,1620648906259201
1620648906258854,1620648906259998
1620648906259202,1620648906260343
1620648906259998,1620648906261184
1620648906260344,1620648906261536
1620648906261185,1620648906262357
1620648906262744,1620648906263942
1620648906263860,1620648906265021
1620648906263944,1620648906265101
1620648906265022,1620648906266189
1620648906265102,1620648906266269
1620648906266190,1620648906267366
1620648906266270,1620648906267446
1620648906267367,1620648906268534
1620648906267447,1620648906268614
1620648906268535,1620648906269698
1620648906268615,1620648906269781
1620648906269698,1620648906270888
1620648906269782,1620648906270959
1620648906270890,1620648906272056
1620648906270960,1620648906272100
1620648906272057,1620648906273191
1620648906272101,1620648906273228
1620648906273192,1620648906274317
1620648906273230,1620648906274331
1620648906274332,1620648906275442
1620648906274317,1620648906275452
1620648906275443,1620648906276553
1620648906275456,1620648906276593
1620648906276554,1620648906277696
1620648906276593,1620648906277763
1620648906277698,1620648906278805
1620648906277764,1620648906278899
1620648906278806,1620648906280071
1620648906278900,1620648906280077
1620648906280079,1620648906281359
1620648906280083,1620648906281399
1620648906281361,1620648906282502
1620648906281401,1620648906282505
1620648906282502,1620648906283756
1620648906282506,1620648906283763
1620648906283771,1620648906285019
1620648906283759,1620648906285020
1620648906285021,1620648906286310
1620648906285022,1620648906286615
1620648906286616,1620648906287888
1620648906286311,1620648906287891
1620648906287889,1620648906289018
1620648906287892,1620648906289025
1620648906289020,1620648906290068
1620648906289028,1620648906290237
1620648906290069,1620648906291559
1620648906290238,1620648906291726
1620648906291559,1620648906292761
1620648906291727,1620648906292769
1620648906292762,1620648906293804
1620648906292770,1620648906293816
1620648906293805,1620648906295035
1620648906293817,1620648906295073
1620648906295036,1620648906296352
1620648906295074,1620648906296366
1620648906296369,1620648906297516
1620648906296354,1620648906297707
1620648906297518,1620648906298848
1620648906297709,1620648906299293
1620648906298850,1620648906300302
1620648906299295,1620648906300617
1620648906300303,1620648906301505
1620648906300618,1620648906301682
1620648906301506,1620648906302539
1620648906301683,1620648906302930
1620648906302540,1620648906303750
1620648906302932,1620648906304215
1620648906303751,1620648906305222
1620648906304222,1620648906305278
1620648906305223,1620648906306237
1620648906305279,1620648906306490
1620648906306238,1620648906307466
1620648906306491,1620648906307943
1620648906307467,1620648906308516
1620648906307944,1620648906308956
1620648906308517,1620648906309741
1620648906308956,1620648906310218
1620648906309744,1620648906311262
1620648906310219,1620648906311338
1620648906311263,1620648906312384
1620648906311339,1620648906312764
1620648906312386,1620648906313692
1620648906312765,1620648906314338
1620648906313692,1620648906314867
1620648906314338,1620648906315523
1620648906314868,1620648906316241
1620648906315524,1620648906316728
1620648906316244,1620648906317384
1620648906316730,1620648906318041
1620648906317384,1620648906318521
1620648906318042,1620648906319210
1620648906318522,1620648906319720
1620648906319211,1620648906320450
1620648906319721,1620648906320925
1620648906320451,1620648906321627
1620648906320926,1620648906322116
1620648906321627,1620648906322841
1620648906322119,1620648906323304
1620648906322843,1620648906323993
1620648906323306,1620648906324464
1620648906324857,1620648906326026
1620648906325646,1620648906326780
1620648906326028,1620648906327190
1620648906326781,1620648906327919
1620648906327191,1620648906328445
1620648906327921,1620648906329087
1620648906328447,1620648906329630
1620648906329088,1620648906330197
1620648906329631,1620648906330787
1620648906330198,1620648906331303
1620648906330788,1620648906331939
1620648906331304,1620648906332408
1620648906331940,1620648906333091
1620648906332408,1620648906333524
1620648906333093,1620648906334243
1620648906333525,1620648906334640
1620648906334245,1620648906335380
1620648906334640,1620648906335748
1620648906335383,1620648906336500
1620648906335748,1620648906336817
1620648906336501,1620648906337618
1620648906336818,1620648906337924
1620648906337620,1620648906338829
1620648906337925,1620648906339073
1620648906338830,1620648906339970
1620648906339074,1620648906340179
1620648906339971,1620648906341107
1620648906340180,1620648906341283
1620648906341108,1620648906342245
1620648906341283,1620648906342389
1620648906342246,1620648906343429
1620648906342389,1620648906343540
1620648906343430,1620648906344573
1620648906343541,1620648906344652
1620648906344574,1620648906345731
1620648906344654,1620648906345755
1620648906345732,1620648906346869
1620648906345756,1620648906347035
1620648906346870,1620648906348468
1620648906347035,1620648906348606
1620648906348607,1620648906349726
1620648906348469,1620648906349797
1620648906349727,1620648906350948
1620648906349799,1620648906351225
1620648906350952,1620648906352284
1620648906351227,1620648906352810
1620648906352285,1620648906353836
1620648906352812,1620648906354123
1620648906353836,1620648906354998
1620648906354124,1620648906355285
1620648906355001,1620648906356068
1620648906355287,1620648906356521
1620648906356068,1620648906357310
1620648906356521,1620648906357776
1620648906357310,1620648906358524
1620648906357777,1620648906358950
1620648906358524,1620648906359538
1620648906358951,1620648906359963
1620648906359538,1620648906360785
1620648906359964,1620648906361211
1620648906360786,1620648906361990
1620648906361212,1620648906362428
1620648906361991,1620648906363098
1620648906362429,1620648906363535
1620648906363099,1620648906364475
1620648906363536,1620648906364956
1620648906364480,1620648906365928
1620648906364957,1620648906366867
1620648906365944,1620648906367140
1620648906366871,1620648906368004
1620648906367141,1620648906368383
1620648906368005,1620648906369256
1620648906368384,1620648906369627
1620648906369627,1620648906370695
1620648906369257,1620648906370745
1620648906370696,1620648906371725
1620648906370746,1620648906372030
1620648906372031,1620648906373264
1620648906371725,1620648906373300
1620648906373266,1620648906374415
1620648906373303,1620648906374608
1620648906374610,1620648906375799
1620648906374418,1620648906376014
1620648906375801,1620648906376838
1620648906376016,1620648906377253
1620648906376839,1620648906378049
1620648906377254,1620648906378298
1620648906378050,1620648906379119
1620648906378299,1620648906379557
1620648906379120,1620648906380186
1620648906379560,1620648906380662
1620648906380188,1620648906381324
1620648906380663,1620648906381820
1620648906381325,1620648906382421
1620648906381820,1620648906382865
1620648906382422,1620648906383461
1620648906382866,1620648906383912
1620648906383461,1620648906384554
1620648906383916,1620648906385140
1620648906384555,1620648906385716
1620648906385979,1620648906387038
1620648906386796,1620648906387853
1620648906387039,1620648906388133
1620648906387854,1620648906388958
1620648906388134,1620648906389257
1620648906388958,1620648906390067
1620648906389258,1620648906390401
1620648906390067,1620648906391282
1620648906390403,1620648906391646
1620648906391283,1620648906392450
1620648906391648,1620648906392776
1620648906392452,1620648906393553
1620648906392776,1620648906393877
1620648906393554,1620648906394654
1620648906393878,1620648906394983
1620648906394655,1620648906395793
1620648906394983,1620648906396127
1620648906395794,1620648906396895
1620648906396128,1620648906397229
1620648906396896,1620648906398006
1620648906397230,1620648906398340
1620648906398007,1620648906399120
1620648906398341,1620648906399506
1620648906399121,1620648906400306
1620648906399507,1620648906400679
1620648906400309,1620648906401469
1620648906400683,1620648906401843
1620648906401470,1620648906402600
1620648906401844,1620648906402971
1620648906402601,1620648906403717
1620648906402972,1620648906404215
1620648906403718,1620648906404962
1620648906404218,1620648906405368
1620648906404964,1620648906406098
1620648906405371,1620648906406499
1620648906406098,1620648906407168
1620648906406500,1620648906407574
1620648906407169,1620648906408411
1620648906407575,1620648906409098
1620648906408412,1620648906409950
1620648906409099,1620648906410374
1620648906409951,1620648906411054
1620648906410377,1620648906411479
1620648906411055,1620648906412180
1620648906411480,1620648906412822
1620648906412181,1620648906413794
1620648906412823,1620648906414484
1620648906413795,1620648906415180
1620648906414488,1620648906415691
1620648906415182,1620648906416548
1620648906415698,1620648906416857
1620648906416550,1620648906417894
1620648906416858,1620648906418210
1620648906417895,1620648906419252
1620648906418213,1620648906419556
1620648906419253,1620648906420563
1620648906419557,1620648906420701
1620648906420564,1620648906421702
1620648906420702,1620648906422074
1620648906421702,1620648906423046
1620648906422076,1620648906423439
1620648906423046,1620648906424396
1620648906423440,1620648906424755
1620648906424397,1620648906425517
1620648906424756,1620648906425873
1620648906425518,1620648906426872
1620648906425874,1620648906427243
1620648906427244,1620648906428425
1620648906426872,1620648906428454
1620648906428428,1620648906429496
1620648906428459,1620648906429766
1620648906429498,1620648906430791
1620648906429767,1620648906431372
1620648906430793,1620648906431996
1620648906431373,1620648906432753
1620648906431998,1620648906433370
1620648906432755,1620648906434156
1620648906433371,1620648906434952
1620648906434157,1620648906435374
1620648906434953,1620648906436095
1620648906435375,1620648906436785
1620648906436096,1620648906437758
1620648906436785,1620648906438183
1620648906437760,1620648906439012
1620648906438188,1620648906439777
1620648906439013,1620648906440329
1620648906439778,1620648906440948
1620648906440330,1620648906441468
1620648906440949,1620648906442340
1620648906441469,1620648906442663
1620648906442342,1620648906443679
1620648906442664,1620648906443880
1620648906443679,1620648906444857
1620648906443881,1620648906445022
1620648906444857,1620648906446029
1620648906445023,1620648906446162
1620648906446030,1620648906447257
1620648906446163,1620648906447353
1620648906447258,1620648906448429
1620648906447355,1620648906448504
1620648906449056,1620648906450253
1620648906450255,1620648906451393
1620648906450277,1620648906451424
1620648906451394,1620648906452541
1620648906451427,1620648906452573
1620648906452542,1620648906453685
1620648906452574,1620648906453715
1620648906453685,1620648906454819
1620648906453715,1620648906454850
1620648906454820,1620648906455972
1620648906454850,1620648906456002
1620648906455973,1620648906457099
1620648906456003,1620648906457105
1620648906457100,1620648906458201
1620648906457106,1620648906458205
1620648906458202,1620648906459336
1620648906458206,1620648906459341
1620648906459337,1620648906460467
1620648906459342,1620648906460468
1620648906460468,1620648906461575
1620648906460469,1620648906461575
1620648906461575,1620648906462700
1620648906461576,1620648906462756
1620648906462757,1620648906463861
1620648906462701,1620648906463870
1620648906463862,1620648906464977
1620648906463871,1620648906464988
1620648906464977,1620648906466116
1620648906464989,1620648906466130
1620648906466117,1620648906467278
1620648906466131,1620648906467359
1620648906467279,1620648906468499
1620648906467360,1620648906468519
1620648906468500,1620648906469657
1620648906468520,1620648906469676
1620648906469658,1620648906470810
1620648906469677,1620648906470824
1620648906470812,1620648906472205
1620648906470825,1620648906472525
1620648906472527,1620648906473806
1620648906472207,1620648906473807
1620648906473807,1620648906474910
1620648906473810,1620648906474944
1620648906474911,1620648906476042
1620648906474944,1620648906476377
1620648906476044,1620648906477427
1620648906476378,1620648906478085
1620648906477428,1620648906479006
1620648906478086,1620648906479504
1620648906479007,1620648906480260
1620648906479505,1620648906481023
1620648906480261,1620648906481471
1620648906481025,1620648906482507
1620648906481472,1620648906482910
1620648906482509,1620648906484153
1620648906482912,1620648906484303
1620648906484157,1620648906485300
1620648906484304,1620648906485399
1620648906485303,1620648906486625
1620648906485400,1620648906486695
1620648906486626,1620648906487928
1620648906486696,1620648906487940
1620648906487941,1620648906488993
1620648906487930,1620648906489013
1620648906488994,1620648906490243
1620648906489014,1620648906490291
1620648906490247,1620648906491509
1620648906490292,1620648906491815
1620648906491510,1620648906492632
1620648906491819,1620648906492885
1620648906492635,1620648906493883
1620648906492886,1620648906494170
1620648906494170,1620648906495300
1620648906493884,1620648906495398
1620648906495301,1620648906496338
1620648906495401,1620648906496663
1620648906496338,1620648906497562
1620648906496664,1620648906498127
1620648906497563,1620648906498633
1620648906498128,1620648906499190
1620648906498634,1620648906499874
1620648906499191,1620648906500789
1620648906499875,1620648906501025
1620648906500791,1620648906502151
1620648906501026,1620648906502342
1620648906502343,1620648906503412
1620648906502159,1620648906503461
1620648906503413,1620648906504519
1620648906503462,1620648906504776
1620648906504520,1620648906505625
1620648906504777,1620648906505908
1620648906505626,1620648906506754
1620648906505909,1620648906507077
1620648906506755,1620648906507895
1620648906507078,1620648906508244
1620648906507895,1620648906509077
1620648906508246,1620648906509424
1620648906509079,1620648906510256
1620648906509425,1620648906510611
1620648906510257,1620648906511434
1620648906511838,1620648906513044
1620648906512932,1620648906514136
1620648906513046,1620648906514240
1620648906514137,1620648906515339
1620648906514241,1620648906515437
1620648906515339,1620648906516546
1620648906515438,1620648906516639
1620648906516547,1620648906517752
1620648906516640,1620648906517840
1620648906517752,1620648906518957
1620648906517841,1620648906519041
1620648906518958,1620648906520168
1620648906519042,1620648906520244
1620648906520169,1620648906521428
1620648906520245,1620648906521464
1620648906521431,1620648906522605
1620648906521467,1620648906522655
1620648906522606,1620648906523742
1620648906522657,1620648906523791
1620648906523742,1620648906524882
1620648906523794,1620648906524936
1620648906524883,1620648906526024
1620648906524937,1620648906526150
1620648906526025,1620648906527236
1620648906526151,1620648906527291
1620648906527237,1620648906528384
1620648906527291,1620648906528438
1620648906528385,1620648906529587
1620648906528442,1620648906529666
1620648906529588,1620648906530760
1620648906529668,1620648906530850
1620648906530760,1620648906531942
1620648906530851,1620648906532033
1620648906531943,1620648906533048
1620648906532034,1620648906533138
1620648906533049,1620648906534184
1620648906533139,1620648906534277
1620648906534186,1620648906535589
1620648906534280,1620648906536042
1620648906535596,1620648906537175
1620648906536045,1620648906537335
1620648906537177,1620648906538295
1620648906537337,1620648906538459
1620648906538296,1620648906539407
1620648906538460,1620648906539757
1620648906539408,1620648906541029
1620648906539758,1620648906541324
1620648906541032,1620648906542303
1620648906541325,1620648906542398
1620648906542304,1620648906543403
1620648906542399,1620648906543469
1620648906543403,1620648906544707
1620648906543470,1620648906544766
1620648906544708,1620648906546058
1620648906544767,1620648906546071
1620648906546072,1620648906547221
1620648906546059,1620648906547375
1620648906547224,1620648906548425
1620648906547376,1620648906548888
1620648906548429,1620648906549774
1620648906548891,1620648906550340
1620648906549775,1620648906551000
1620648906550341,1620648906551425
1620648906551001,1620648906552041
1620648906551425,1620648906552701
1620648906552042,1620648906553287
1620648906552701,1620648906553993
1620648906553287,1620648906554801
1620648906553997,1620648906555123
1620648906554803,1620648906555813
1620648906555125,1620648906556333
1620648906555814,1620648906557053
1620648906556333,1620648906557760
1620648906557055,1620648906558133
1620648906557761,1620648906558773
1620648906558133,1620648906559343
1620648906558774,1620648906560028
1620648906559343,1620648906560795
1620648906560029,1620648906561107
1620648906560796,1620648906561863
1620648906561108,1620648906562393
1620648906561864,1620648906563286
1620648906562395,1620648906563502
1620648906563287,1620648906564307
1620648906563503,1620648906564796
1620648906564308,1620648906565614
1620648906564798,1620648906566132
1620648906565616,1620648906566700
1620648906566132,1620648906567337
1620648906566701,1620648906567720
1620648906567340,1620648906568393
